participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
128,0.6363636363636364,0.5416666666666666,0.8,0.6,,11,RandomForest
13,1.0,1.0,1.0,1.0,,6,RandomForest
130,0.7058823529411765,0.20689655172413793,0.18181818181818182,0.24,,34,RandomForest
131,0.8260869565217391,0.4523809523809524,0.41304347826086957,0.5,,23,RandomForest
133,0.4,0.31746031746031744,0.45714285714285713,0.38333333333333336,0.9407218045112782,25,RandomForest
135,1.0,1.0,1.0,1.0,,7,RandomForest
136,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
138,0.3,0.11538461538461539,0.075,0.25,,20,RandomForest
139,0.6363636363636364,0.3888888888888889,0.3181818181818182,0.5,,11,RandomForest
141,1.0,1.0,1.0,1.0,,6,RandomForest
142,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
144,0.375,0.11162790697674418,0.08,0.18461538461538463,0.4380487811408864,32,RandomForest
147,0.5757575757575758,0.25142857142857145,0.3951612903225806,0.27850877192982454,,33,RandomForest
148,0.4117647058823529,0.19444444444444445,0.1372549019607843,0.3333333333333333,,17,RandomForest
150,0.47058823529411764,0.3140096618357488,0.4791666666666667,0.39999999999999997,,17,RandomForest
155,0.4666666666666667,0.3333333333333333,0.4761904761904762,0.4166666666666667,,15,RandomForest
161,1.0,1.0,1.0,1.0,,6,RandomForest
164,0.6363636363636364,0.3888888888888889,0.3181818181818182,0.5,,11,RandomForest
167,0.3333333333333333,0.25,0.16666666666666666,0.5,,6,RandomForest
168,1.0,1.0,1.0,1.0,,6,RandomForest
170,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
171,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
174,0.75,0.2857142857142857,0.2608695652173913,0.3157894736842105,,24,RandomForest
181,0.9166666666666666,0.4782608695652174,0.5,0.4583333333333333,,12,RandomForest
19,0.6923076923076923,0.4090909090909091,0.34615384615384615,0.5,,13,RandomForest
193,1.0,1.0,1.0,1.0,,6,RandomForest
25,0.6,0.375,0.3,0.5,,10,RandomForest
29,0.4166666666666667,0.19607843137254902,0.15151515151515152,0.2777777777777778,,12,RandomForest
31,0.8260869565217391,0.4523809523809524,0.41304347826086957,0.5,,23,RandomForest
