subject,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,cohen_kappa
100,0.5,0.5,0.4949494949494949,0.5,0.505050505050505,0.0
101,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,-0.5
103,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
104,0.7368421052631579,0.717948717948718,0.7076923076923077,0.717948717948718,0.7417004048582996,0.4171779141104295
106,0.5333333333333333,0.5333333333333333,0.34782608695652173,0.26666666666666666,0.6956521739130435,0.0
108,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
109,0.16666666666666666,0.125,0.14285714285714285,0.125,0.19047619047619047,-0.6666666666666667
110,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8,0.0
112,1.0,1.0,1.0,1.0,1.0,
113,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.5833333333333334,0.5555555555555555,0.16666666666666663
114,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
115,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
117,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
118,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
120,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
121,0.2,0.25,0.16666666666666666,0.25,0.13333333333333333,-0.4285714285714286
122,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
127,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
128,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
130,0.8333333333333334,0.875,0.8285714285714285,0.875,0.8380952380952381,0.6666666666666667
131,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
133,0.5833333333333334,0.5857142857142856,0.5804195804195804,0.5857142857142856,0.5862470862470862,0.16666666666666663
136,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
138,0.6666666666666666,0.42857142857142855,0.4,0.42857142857142855,0.6222222222222222,-0.17391304347826098
139,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
142,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
144,0.4166666666666667,0.41428571428571426,0.4125874125874126,0.41428571428571426,0.42074592074592077,-0.16666666666666674
147,0.3,0.25,0.23076923076923078,0.25,0.27692307692307694,-0.5217391304347827
148,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
150,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
155,0.6,0.6,0.375,0.3,0.75,0.0
164,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
167,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
170,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
171,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
174,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
19,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
25,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
29,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
31,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
35,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
40,1.0,1.0,1.0,1.0,1.0,
41,1.0,1.0,1.0,1.0,1.0,1.0
44,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
47,0.75,0.75,0.42857142857142855,0.375,0.8571428571428571,0.0
48,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
49,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
52,1.0,1.0,1.0,1.0,1.0,
53,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
55,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
56,0.6,0.7142857142857143,0.6,0.7142857142857143,0.6,0.31034482758620696
58,0.45454545454545453,0.48333333333333334,0.4107142857142857,0.48333333333333334,0.39610389610389607,-0.03125
61,0.25,0.25,0.2,0.125,0.4,0.0
63,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
65,0.2,0.2,0.16666666666666666,0.1,0.3333333333333333,0.0
67,1.0,1.0,1.0,1.0,1.0,1.0
70,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
72,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
73,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
76,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.8000000000000002,0.0
77,1.0,1.0,1.0,1.0,1.0,
84,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
87,0.42857142857142855,0.6,0.41666666666666663,0.6,0.38095238095238093,0.1250000000000001
89,0.625,0.625,0.6190476190476191,0.625,0.6190476190476191,0.25
93,0.7333333333333333,0.75,0.7222222222222222,0.75,0.7185185185185186,0.48275862068965514
94,0.6,0.6,0.375,0.3,0.75,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0
97,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.5,0.0
98,0.5,0.5,0.3333333333333333,0.25,0.6666666666666666,0.0
99,1.0,1.0,1.0,1.0,1.0,
